ID,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
83634,Museu WEG de Ciência e Tecnologia,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SC,Jaraguá do Sul,http://museuweg.net/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83634
83635,Memorial da Educação Municipal- MEM,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83635
83636,Centro Cultural Municipal Oduvaldo Vianna Filho – Castelinho do Flamengo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.riorj.gov.br/culturas,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83636
83637,Espaço de Memória Artesão Fernando Rodrigues dos Santos,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",AL,Pão de Açúcar,http://www.uneal.edu.br/museus/MuseuIlhadoFerro,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83637
83638,Museu de Arte Sacra (São Sebastião),PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São Sebastião (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83638
83639,Museu do Zé Pereira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,São Bento do Sapucaí,https://saobentotur.com.br/_cultura/museu-do-ze-pereira/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83639
83640,Museu Marítimo EXEA,PRIVADA – Associação,Aberto,Virtual,História,PB,João Pessoa,https://www.museuexea.org/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83640
83641,DAS - Museu das Mulheres - MMDAS (virtual),PÚBLICA – Federal,Aberto,Virtual,"Artes, arquitetura e linguística",DF,Brasília,https://www.museudasmulheres.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83641
83642,Museu dos Imigrantes Marcos Bresolin,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Pejuçara,http://www.pejucara.rs.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83642
83643,Museu Folclórico Caxiense,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MA,Caxias,https://centrodefolcloreeartepopulardecaxias.blogspot.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83643
83644,Museu Histórico Municipal Irmã Tarcila M. Afonso,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Cambará do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83644
83645,Museu da Polícia Militar do Estado do Rio de Janeiro,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://pmerj.org/museupmerj,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83645
83646,Ecomuseu Natural do Mangue da Sabiaguaba,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",CE,Fortaleza,https://ecomuseunaturaldomangue.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83646
83647,Museu do Plantio Direto,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PR,Mauá da Serra,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83647
83648,Museu da Imprensa,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,DF,Brasília,http://homol-museu.in.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83648
83649,Museu da Cidade de São Paulo - Casa Modernista,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.museudacidade.prefeitura.sp.gov.br/sobre-mcsp/casa-modernista/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83649
83650,Museu da Inteligência (Agência Brasileira de Inteligência),PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,DF,Brasília,http://www.abin.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83650
83651,Museu da Cidade de São Paulo - Casa da Imagem,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,São Paulo,http://www.museudacidade.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83651
83652,Centro de Memória Digital de Simão Dias Professora Enedina Chargas,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SE,Simão Dias,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83652
83655,Museu da Geodiversidade - UFRJ - Universidade Federal do Rio de Janeiro,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://www.museu.igeo.ufrj.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83655
83657,"Museu do Instituto Federal de Educação, Ciência e Tecnologia - Campus Santa Rosa do Sul",PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,SC,Santa Rosa do Sul,http://ifc.edu.br/site,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83657
83658,Museu Histórico Municipal Ruy Arcádio Luchesi,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,São Miguel do Oeste,http://www.saomiguel.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83658
83659,Museu Sônia Silveira de Melo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Serra do Salitre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83659
83660,Museu da Pelada Social Clube (virtual),PRIVADA – Empresa,Aberto,Virtual,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.museudapelada.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83660
83661,Museu Tecnológico Ferroviário de Paranapiacaba - Museu Funicular,PRIVADA – Associação,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SP,Santo André (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83661
83662,Ecomuseu de Belém,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",PA,Belém (Pará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83662
83663,Museu da Energia Usina-parque do Corumbataí,PRIVADA – Fundação,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",SP,Rio Claro (São Paulo),http://www.energiaesaneamento.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83663
83664,Espaço Cultural da Marinha - Museu Naval,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://www.marinha.mil.br/dphdm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83664
83665,Museu do Futebol e Esportes de Araraquara,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",SP,Araraquara,http://www.araraquara.sp.gov.br/governo/secretarias/cultura/paginas-cultura/museu-do-futebol-e-esportes-de-araraquara,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83665
83667,Museu Virtual do Esporte - Universidade Estadual do Rio de Janeiro,PÚBLICA – Estadual/Distrital,Aberto,Virtual,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.emuseu.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83667
83668,Museu do Ferroviário de Botucatu,PARTICULAR,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SP,Botucatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83668
83669,Museu Campos Gerais,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,PR,Ponta Grossa,http://www.uepg.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83669
83670,Museu Casa Camillo dos Santos,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MG,Pirapora,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83670
83671,Museu Municipal Francisco Coelho,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,História,PA,Marabá,http://www.casadaculturademaraba.org,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83671
83672,Museu Casa de Vital Brazil,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Campanha,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83672
83673,Espaço de Memória Artesã Irinéia Rosa Nunes da Silva - Universidade Estadual de Alagoas,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",AL,União dos Palmares,http://www.uneal.edu.br/museumuquem,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83673
83674,Museu e Arquivo Histórico Professor Hermann Wegermann,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Panambi,http://www.panambi.rs.gov.br/site/ver.php?codigo=9639,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83674
83675,Casa da Memória de Guaranésia,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,Guaranésia,http://www.prefguaranesia.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83675
83676,Museu Olimpio Bonald de Bacamarte - MOBBAC,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,PE,Cabo de Santo Agostinho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83676
83678,Museu de Embarcações do Maranhão - Forte de Santo Antônio da Barra de São Luís,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83678
83679,Memorial Forte de Santo Antônio da Barra de São Luís,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83679
83680,Museu Entomológico Fritz Plaumann,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SC,Seara,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83680
83681,Museu Histórico Cultural Laurindo de Paula,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Tremembé,https://tremembe.sp.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83681
83682,Museu de Arte de Brasília - MAB,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",DF,Brasília,http://www.cultura.df.gov.br/museu-de-arte-de-brasilia/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83682
83683,Biblioteca e Museu Histórico Aniz Domingos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,União da Vitória,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83683
83684,Museu Histórico Dona Mariana da Costa,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Vespasiano,https://linktr.ee/casadaculturavespasiano,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83684
83685,Museu Histórico Municipal Napoleão Joele,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,São Sebastião do Paraíso,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83685
83686,Museu de Folclore Saul Martins,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Vespasiano,https://linktr.ee/casadaculturavespasiano,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83686
83687,Museu do Castelo Garcia D'ávila,PRIVADA – Fundação,Aberto,Museu de Território/Ecomuseu,História,BA,Mata de São João,https://fgd.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83687
83689,Museu Histórico do Colégio Pedro II,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Educação, esporte e lazer",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83689
83688,Centro Cultural Banco do Brasil - CCBB - Belo Horizonte,MISTA,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Belo Horizonte,http://culturabancodobrasil.com.br/portal/belo-horizonte/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83688
83690,Museu Interativo de Ciências de São José dos Campos,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São José dos Campos,https://www.sjc.sp.gov.br/servicos/educacao-e-cidadania/museu-interativo-de-ciencias/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83690
83691,Museu Sacro São Francisco da Prainha,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83691
83692,Memorial da Loucura - Hospital São Pedro,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,https://memorialhospitalpsiquiatricosaopedro.blogspot.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83692
83693,Museu Histórico de Palmeira - Doutor Astrogildo de Freitas,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Palmeira (Paraná),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83693
83694,Museu Municipal Históriadora Marineusa Santana Basílio Leite,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,CE,Brejo Santo,http://culturabrejosanto.blogspot.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83694
83695,Museu Geociências - Mugeo - Universidade Federal da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://museugeociencias.ufba.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83695
83696,Museu Municipal Ângelo Rosa de Moura,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,Antropologia e arqueologia,GO,Porangatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83696
83697,Museu de Preservação da História e Cultura Popular Eurides Vital do Nascimento,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,CE,Acaraú,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83697
83698,Museu de História Natural do Prata José Carlos Chaves Cunha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Prata (Minas Gerais),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83698
83699,Palacete Gentil Braga,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MA,São Luís,https://portais.ufma.br/PortalUfma/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83699
83700,Museu Orgânico - Museu Casa de Antonio Jeremias Pereira,PARTICULAR,Aberto,Museu de Território/Ecomuseu,História,CE,Nova Olinda (Ceará),https://cmantoniojeremias.wixsite.com/museucasa,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83700
83701,Memorial Lindembergue Cardoso - Universidade Federal da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,BA,Salvador,http://www.lindemberguecardoso.mus.ufba.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83701
83702,Museu Nacional - Universidade Federal do Rio de Janeiro,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://www.museunacional.ufrj.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83702
83703,Pinacoteca da Universidade Federal da Paraíba,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PB,João Pessoa,http://www.ccta.ufpb.br/pinacoteca,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83703
83704,Museu do Poder Judiciário do Amapá,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,AP,Macapá,https://old.tjap.jus.br/portal/apresentacao-portal-memoria.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83704
83706,Museu Casa Grande Capitão Du,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Luz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83706
83705,Museu Municipal Casa de Pedra,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Farroupilha,http://farroupilha.rs.gov.br/prefeitura/turismo-e-cultura/museus/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83705
83707,Ecomuseu do Off-road,PRIVADA – Associação,Aberto,Museu de Território/Ecomuseu,História,MG,Nova Lima,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83707
83708,Museu Banrisul,MISTA,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,http://www.banrisul.com.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83708
83709,Museu da Memória e Patrimônio da Universidade Federal de Alfenas,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,MG,Alfenas,http://www.unifal-mg.edu.br/museumpunifal,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83709
83710,Centro de Memória do Tre - Acre,PÚBLICA – Federal,Fechado,Clássico/Tradicional,História,AC,Rio Branco (Acre),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83710
83711,Museu Antropológico da Universidade Federal de Goiás,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,GO,Goiânia,https://museu.ufg.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83711
83713,Planetário da Universidade Federal de Juiz de Fora,PÚBLICA – Federal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",MG,Juiz de Fora,http://www.ufjf.br/centrodeciencias/astronomia/planetario/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83713
83712,Museu Municipal Sergius Erdelyi,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Tijucas do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83712
83714,Museu de Arte Murilo Mendes - MAMM,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Juiz de Fora,http://www.museudeartemurilomendes.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83714
